house_id,bedrooms,bathrooms,area,zipcode,price,frontal_image,kitchen_image,bedroom_image,bathroom_image,description,generation_time_seconds,processed_at
12,4.0,4.0,3428,85255,1039000,Houses-dataset/Houses Dataset/12_frontal.jpg,Houses-dataset/Houses Dataset/12_kitchen.jpg,Houses-dataset/Houses Dataset/12_bedroom.jpg,Houses-dataset/Houses Dataset/12_bathroom.jpg,"1. ARCHITECTURAL & EXTERIOR ANALYSIS
  • Architecture Style: Spanish Revival
  • Roof: Clay tile, low-pitched, gable shape, appears in good condition
  • Siding/Facade: Stucco, light brown or tan color
  • Garage/Parking: 2-car attached garage with dark brown, paneled roll-up doors
  • Landscaping/Hardscaping: Manicured lawn, desert landscaping with shrubs and trees, paved driveway made of interlocking pavers
  • Windows: Double-hung windows with white frames, visible on the front facade

2. INTERIOR FINISHES & MATERIALS
  • Flooring: Hardwood flooring in the kitchen and living area, wall-to-wall carpeting in the bedroom (visible through doorway)
  • Lighting: Recessed lighting in the kitchen and living area, pendant lighting over the kitchen island, chandelier in the bathroom, natural light from windows
  • Ceilings: Vaulted ceilings in the kitchen and living area, standard height ceilings in the bathroom

3. KITCHEN DETAILS
  • Cabinetry: Light wood, raised-panel style, natural finish
  • Countertops: Granite, light brown with speckles
  • Appliances: Stainless steel refrigerator, stainless steel microwave, stainless steel stove
  • Layout/Features: Kitchen island with seating, peninsula layout, eat-in dining area, stone backsplash

4. BATHROOM DETAILS
  • Vanity: Single sink, wooden vanity cabinet, tiled countertop
  • Tub/Shower: Freestanding bathtub, tiled surround, no shower visible
  • Fixtures: Brass fixtures, including faucet and towel ring

5. BEDROOM & LIVING FEATURES
  • Key Features: Sliding glass doors leading to the patio, built-in shelving in the bedroom
  • Window Treatments: Blinds on the windows

6. OVERALL CONDITION & VIBE
  • Era/Decade Estimate: Mid-century original, with modern updates
  • Atmosphere: Spacious, open concept, luxurious",24.059014797210693,2025-11-29T18:13:36.851766
10,4.0,5.0,3550,85262,1500000,Houses-dataset/Houses Dataset/10_frontal.jpg,Houses-dataset/Houses Dataset/10_kitchen.jpg,Houses-dataset/Houses Dataset/10_bedroom.jpg,Houses-dataset/Houses Dataset/10_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Contemporary with Southwestern influences
• Roof: Red clay tile, low-pitched, gable style, appears in good condition
• Siding/Facade: Stucco, light beige or tan color
• Garage/Parking: 2-car attached garage with a single, light-colored roll-up door
• Landscaping/Hardscaping: Desert xeriscape with native succulents, agave, and palm trees; light-colored gravel mulch; concrete driveway and walkways; a large, leafless tree (possibly a Palo Verde) dominates the front yard
• Windows: Arched windows above the front entry; large, rectangular windows in the kitchen and living areas; sliding glass doors visible in the bedroom

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in the bedroom; ceramic tile in the bathroom; hardwood or hardwood-look flooring in the kitchen and living areas (implied by the archways and open concept)
• Lighting: Recessed lighting throughout; ceiling fan with lights in the bedroom; track lighting in the kitchen; ample natural light from large windows
• Ceilings: Vaulted or tray ceiling in the kitchen; standard height ceilings in the bedroom and bathroom

KITCHEN DETAILS
• Cabinetry: Light wood finish, raised-panel style, with a warm, natural tone
• Countertops: Granite, dark brown with speckles
• Appliances: Stainless steel refrigerator and microwave; stainless steel gas range with a cooktop; dishwasher is present (implied by the kitchen layout)
• Layout/Features: Open concept with a large kitchen island; peninsula layout; large windows overlooking the backyard; backsplash appears to be a dark, possibly granite or stone tile

BATHROOM DETAILS
• Vanity: Double sink vanity with light wood cabinets; white countertop; large mirror above the vanity
• Tub/Shower: Soaking tub with a curved, tiled surround; glass block wall behind the tub; separate shower area not visible
• Fixtures: Chrome or brushed nickel fixtures

BEDROOM & LIVING FEATURES
• Key Features: Sliding glass doors leading to a balcony or patio; ceiling fan with lights; built-in shelving not visible; walk-in closet not visible
• Window Treatments: No visible window treatments in the bedroom

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s to early 2010s renovation or build
• Atmosphere: Spacious, open concept, modern, clean, and well-maintained",29.10464382171631,2025-11-29T18:13:39.322297
13,5.0,3.0,5462,85266,799000,Houses-dataset/Houses Dataset/13_frontal.jpg,Houses-dataset/Houses Dataset/13_kitchen.jpg,Houses-dataset/Houses Dataset/13_bedroom.jpg,Houses-dataset/Houses Dataset/13_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Contemporary
• Roof: Asphalt shingle, gable
• Siding/Facade: Stucco, light beige/tan
• Garage/Parking: 2-car attached, roll-up doors
• Landscaping/Hardscaping: Desert xeriscape, cacti, succulents, palm trees, concrete driveway, paved walkways
• Windows: Double-hung, rectangular, recessed

INTERIOR FINISHES & MATERIALS
• Flooring: Ceramic tile in kitchen and dining area, wall-to-wall carpet in bedroom
• Lighting: Recessed lighting, pendant light over kitchen island, track lighting, natural light from large windows
• Ceilings: Standard height, tray ceiling in kitchen/dining area

KITCHEN DETAILS
• Cabinetry: Light wood finish, raised-panel style, traditional
• Countertops: Granite, light beige with gray veining
• Appliances: Stainless steel refrigerator, stainless steel oven, stainless steel microwave, stainless steel dishwasher
• Layout/Features: Kitchen island with breakfast bar, peninsula, eat-in dining area, backsplash style not visible

BATHROOM DETAILS
• Vanity: Single sink, granite countertop, wood cabinet
• Tub/Shower: Shower-tub combo, glass shower door, tiled walls
• Fixtures: Chrome finish

BEDROOM & LIVING FEATURES
• Key Features: Fireplace (not visible), sliding glass doors (not visible), built-in shelving (not visible), walk-in closet (not visible)
• Window Treatments: White blinds

OVERALL CONDITION & VIBE
• Era/Decade Estimate: 2010s renovation
• Atmosphere: Spacious, modern, clean, well-maintained",19.96055030822754,2025-11-29T18:13:55.162168
15,5.0,5.0,4406,85266,700000,Houses-dataset/Houses Dataset/15_frontal.jpg,Houses-dataset/Houses Dataset/15_kitchen.jpg,Houses-dataset/Houses Dataset/15_bedroom.jpg,Houses-dataset/Houses Dataset/15_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Spanish Revival
• Roof: Clay tile, gable, in good condition
• Siding/Facade: Stone veneer and stucco, light brown/tan color
• Garage/Parking: Not visible in provided images
• Landscaping/Hardscaping: Desert landscaping with agave plants, cacti, and palm trees; gravel driveway; concrete walkways; American flag on flagpole
• Windows: Arched windows, double-hung style

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in bedroom, hardwood flooring in kitchen and living areas
• Lighting: Recessed lighting throughout, ceiling fan with light in bedroom, track lighting in kitchen
• Ceilings: Standard height, tray ceiling in bedroom

KITCHEN DETAILS
• Cabinetry: Dark wood, raised-panel style, glossy finish
• Countertops: Granite, light brown/beige color
• Appliances: Stainless steel refrigerator, double oven, white electric stove, dishwasher present
• Layout/Features: Kitchen island with bar seating, peninsula layout, eat-in dining area, backsplash style not visible

BATHROOM DETAILS
• Vanity: Double sink, granite countertop, dark wood cabinets
• Tub/Shower: Corner jacuzzi tub, no separate shower visible
• Fixtures: Chrome finish fixtures

BEDROOM & LIVING FEATURES
• Key Features: Fireplace (not visible), sliding glass doors (not visible), built-in shelving (not visible), walk-in closet (not visible)
• Window Treatments: Heavy drapes on arched windows

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-century original with modern updates
• Atmosphere: Spacious, luxurious, cozy",20.62354326248169,2025-11-29T18:14:00.340269
14,4.0,4.0,4021,85266,889000,Houses-dataset/Houses Dataset/14_frontal.jpg,Houses-dataset/Houses Dataset/14_kitchen.jpg,Houses-dataset/Houses Dataset/14_bedroom.jpg,Houses-dataset/Houses Dataset/14_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Spanish Revival
• Roof: Clay tile, gable, in good condition
• Siding/Facade: Stucco, terracotta orange color, stone veneer accents on columns and entryway
• Garage/Parking: Not visible in provided images
• Landscaping/Hardscaping: Xeriscape with desert shrubs, cacti, and a low stone retaining wall; concrete walkway; a single, distinctive tree with gnarled branches; sandy, arid soil
• Windows: Double-hung, rectangular, with white blinds; arched window above the entryway

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in bedroom, ceramic tile in kitchen
• Lighting: Recessed lighting in ceiling, ceiling fan in bedroom, natural light from windows
• Ceilings: Standard height, smooth finish

KITCHEN DETAILS
• Cabinetry: Wood, medium-toned, raised-panel style, with brushed nickel hardware
• Countertops: Granite or quartz, speckled beige and brown
• Appliances: Not visible in provided images
• Layout/Features: L-shaped layout, sink under window, laundry appliances (washer and dryer) integrated into the cabinetry

BATHROOM DETAILS
• Vanity: Single sink, pedestal style, white ceramic, with ornate dark metal mirror frame
• Tub/Shower: Glass-enclosed shower with frosted glass door
• Fixtures: Chrome or brushed nickel finish on faucet and towel bar

BEDROOM & LIVING FEATURES
• Key Features: Wooden bed with headboard, wooden nightstands, ceiling fan, sliding glass doors (not visible in image, but implied by window size and placement)
• Window Treatments: White horizontal blinds

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s, based on the style of the cabinetry, appliances, and overall aesthetic
• Atmosphere: Cozy, warm, and inviting, with a touch of rustic charm",23.303333044052124,2025-11-29T18:14:00.452093
16,4.0,4.0,3721,85255,500000,Houses-dataset/Houses Dataset/16_frontal.jpg,Houses-dataset/Houses Dataset/16_kitchen.jpg,Houses-dataset/Houses Dataset/16_bedroom.jpg,Houses-dataset/Houses Dataset/16_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Spanish Revival
• Roof: Clay tile, gable, in good condition
• Siding/Facade: Stucco (light beige), stone veneer accent walls
• Garage/Parking: 2-car attached, roll-up doors
• Landscaping/Hardscaping: Desert xeriscape, gravel landscaping, large saguaro cactus, low-lying shrubs, concrete driveway
• Windows: Arched, double-hung, with shutters

INTERIOR FINISHES & MATERIALS
• Flooring: Ceramic tile in kitchen and entryway, wall-to-wall carpet in bedroom
• Lighting: Recessed lighting, ceiling fan with light, natural light levels appear moderate
• Ceilings: Standard height, with crown molding

KITCHEN DETAILS
• Cabinetry: Wood, raised-panel style, medium brown finish
• Countertops: Granite
• Appliances: Stainless steel refrigerator, black built-in oven, dishwasher present
• Layout/Features: Kitchen island with bar seating, peninsula layout, tile backsplash

BATHROOM DETAILS
• Vanity: Single sink, pedestal sink, white ceramic, white cabinet
• Tub/Shower: Not visible
• Fixtures: Chrome finish

BEDROOM & LIVING FEATURES
• Key Features: Built-in dresser, ceiling fan, sliding glass doors (not visible in image, but implied by layout), closet (not visible)
• Window Treatments: Not visible

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s renovation or construction
• Atmosphere: Spacious, cozy, well-maintained",18.60356903076172,2025-11-29T18:14:14.112294
18,3.0,4.0,2748,85255,725000,Houses-dataset/Houses Dataset/18_frontal.jpg,Houses-dataset/Houses Dataset/18_kitchen.jpg,Houses-dataset/Houses Dataset/18_bedroom.jpg,Houses-dataset/Houses Dataset/18_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Spanish Revival
• Roof: Clay tile, gable shape, appears in good condition
• Siding/Facade: Stucco, primarily terracotta or light brown color, with a contrasting tan stucco accent wall near the garage
• Garage/Parking: 2-car attached garage, roll-up doors
• Landscaping/Hardscaping: Manicured lawn, large mature tree (possibly a Palo Verde or similar desert tree) with a distinctive trunk, desert landscaping with rocks and a small yucca plant, concrete driveway
• Windows: Small, rectangular, double-hung windows with dark frames; one window has a decorative metal grille

INTERIOR FINISHES & MATERIALS
• Flooring: Ceramic tile in kitchen, wall-to-wall carpet in bedroom, likely tile or carpet in bathroom (not visible)
• Lighting: Recessed lighting in kitchen ceiling, track lighting above kitchen island, table lamps in bedroom, natural light from windows
• Ceilings: Standard height ceilings

KITCHEN DETAILS
• Cabinetry: Dark wood, raised-panel style, with a warm, medium-brown finish
• Countertops: Granite or quartz, light beige or tan color
• Appliances: Stainless steel refrigerator, stainless steel oven and microwave, stainless steel range, built-in dishwasher
• Layout/Features: Kitchen island with countertop seating, peninsula layout, tile backsplash with a decorative border, under-cabinet lighting

BATHROOM DETAILS
• Vanity: Single sink, wooden vanity cabinet, light-colored stone or marble countertop
• Tub/Shower: Partially visible white bathtub, glass-enclosed shower stall (visible in reflection)
• Fixtures: Chrome or brushed nickel fixtures (faucet, towel ring)

BEDROOM & LIVING FEATURES
• Key Features: Large bed with a distinctive teal leaf-shaped headboard, two nightstands, sliding glass doors (visible in reflection in bathroom mirror)
• Window Treatments: White plantation shutters on the window

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s renovation or build, based on the kitchen appliances and cabinetry style
• Atmosphere: Spacious, warm, and inviting, with a blend of traditional and modern elements",24.960014581680298,2025-11-29T18:14:25.887519
17,5.0,3.0,3710,85331,740000,Houses-dataset/Houses Dataset/17_frontal.jpg,Houses-dataset/Houses Dataset/17_kitchen.jpg,Houses-dataset/Houses Dataset/17_bedroom.jpg,Houses-dataset/Houses Dataset/17_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Adobe-style, Southwestern, or Desert Modern
• Roof: Flat or low-pitched, covered in stucco or similar material, no visible roofing shingles or tiles
• Siding/Facade: Stucco, light tan or beige color, smooth finish
• Garage/Parking: Not visible in the provided images
• Landscaping/Hardscaping: Xeriscape landscaping with desert plants (e.g., agave, succulents), gravel driveway, low-profile rock landscaping, mature tree (possibly a Palo Verde or similar desert tree) to the left, distant mountain range visible in background
• Windows: Arched windows with white trim, some appear to be casement or double-hung style

INTERIOR FINISHES & MATERIALS
• Flooring: Light-colored ceramic or porcelain tile throughout the visible areas (kitchen, dining area, entryway)
• Lighting: Recessed lighting in ceiling, pendant lights hanging over kitchen island, track lighting visible in dining area, natural light from large windows
• Ceilings: Standard height, smooth finish, no visible beams or vaulted ceilings

KITCHEN DETAILS
• Cabinetry: Light-colored wood (possibly pine or cedar), raised-panel style, natural wood finish
• Countertops: Light-colored granite or quartz, veined pattern
• Appliances: Stainless steel refrigerator, stainless steel microwave, stainless steel dishwasher (partially visible), stainless steel range hood
• Layout/Features: Kitchen island with bar seating, peninsula layout, eat-in dining area adjacent to kitchen, backsplash appears to be light-colored tile or stone

BATHROOM DETAILS
• Vanity: Double sink vanity, light-colored granite or quartz countertop, wooden cabinet with raised-panel doors
• Tub/Shower: Glass-enclosed shower stall visible through doorway, no freestanding tub or jacuzzi visible
• Fixtures: Chrome or brushed nickel finish fixtures (faucets, towel rings)

BEDROOM & LIVING FEATURES
• Key Features: Wooden sleigh bed with dark wood finish, built-in closet (not fully visible), ceiling fan with light fixture
• Window Treatments: Horizontal blinds or shades on the window

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s to early 2010s, based on the style of cabinetry, appliances, and lighting fixtures
• Atmosphere: Spacious, open concept, warm and inviting, well-maintained, desert-modern aesthetic",27.178460597991943,2025-11-29T18:14:27.799589
19,5.0,4.0,4190,85255,1199000,Houses-dataset/Houses Dataset/19_frontal.jpg,Houses-dataset/Houses Dataset/19_kitchen.jpg,Houses-dataset/Houses Dataset/19_bedroom.jpg,Houses-dataset/Houses Dataset/19_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Contemporary with Southwestern influences
• Roof: Flat roof with low-pitched sections, likely concrete or asphalt shingle, in good condition
• Siding/Facade: Stucco finish in a light beige or off-white color
• Garage/Parking: Not visible in the provided images
• Landscaping/Hardscaping: Desert xeriscape with large saguaro cacti, native shrubs, and large decorative rocks. Driveway appears to be gravel or decomposed granite. Walkways are concrete.
• Windows: Windows feature horizontal louvered shutters, likely for sun control and privacy. Some windows have recessed lighting.

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in the bedroom. Ceramic tile in the kitchen and bathroom. Light-colored tile in the bathroom.
• Lighting: Recessed lighting in the kitchen and bathroom. Ceiling fan with light fixture in the bedroom. Track lighting or recessed lighting in the living area (visible in kitchen image).
• Ceilings: Standard height ceilings with smooth finish.

KITCHEN DETAILS
• Cabinetry: Wood cabinetry in a medium brown finish, likely oak or maple, with raised-panel doors.
• Countertops: Granite countertops with a speckled pattern.
• Appliances: Stainless steel dishwasher visible. Refrigerator and stove are not visible.
• Layout/Features: Kitchen island with sink and bar seating. Open concept layout with view into living area. Backsplash is not visible.

BATHROOM DETAILS
• Vanity: Double sink vanity with wood cabinetry matching the kitchen. Marble or granite countertop.
• Tub/Shower: Freestanding bathtub with tile surround. Glass block wall separating shower area from tub area. Shower-tub combo is not visible.
• Fixtures: Chrome or brushed nickel fixtures.

BEDROOM & LIVING FEATURES
• Key Features: Ceiling fan with light fixture. Built-in shelving is not visible. Closet is not visible.
• Window Treatments: White plantation shutters on the large window.

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s to early 2010s, based on the style of the fixtures, cabinetry, and overall design.
• Atmosphere: Spacious, clean, and modern with a touch of rustic Southwestern charm.",25.771400213241577,2025-11-29T18:14:40.200121
20,3.0,3.5,4143,85266,925000,Houses-dataset/Houses Dataset/20_frontal.jpg,Houses-dataset/Houses Dataset/20_kitchen.jpg,Houses-dataset/Houses Dataset/20_bedroom.jpg,Houses-dataset/Houses Dataset/20_bathroom.jpg,"ARCHITECTURAL & EXTERIOR ANALYSIS
• Architecture Style: Contemporary
• Roof: Asphalt shingle, low-pitched, gable style, in good condition
• Siding/Facade: Stucco, light beige or tan color
• Garage/Parking: 2-car attached garage, single car door with horizontal panel design
• Landscaping/Hardscaping: Xeriscape design with gravel ground cover, low-water-use shrubs, small trees, and a stone accent wall near the entrance
• Windows: Not clearly visible, but appear to be standard rectangular windows with dark trim

INTERIOR FINISHES & MATERIALS
• Flooring: Wall-to-wall carpet in bedroom, ceramic tile in kitchen
• Lighting: Recessed lighting in ceiling, ceiling fan with light in bedroom, track lighting above kitchen cabinets
• Ceilings: Standard height, smooth finish

KITCHEN DETAILS
• Cabinetry: Light wood finish, raised-panel style, natural wood grain
• Countertops: Granite or quartz, speckled pattern
• Appliances: Stainless steel refrigerator, built-in microwave and oven, gas range
• Layout/Features: Kitchen island with bar seating, peninsula layout, backsplash with under-cabinet lighting

BATHROOM DETAILS
• Vanity: Single sink, white ceramic basin, wooden vanity cabinet, tiled countertop
• Tub/Shower: Shower-tub combo with glass sliding door enclosure, tiled surround
• Fixtures: Chrome or brushed nickel finish faucets and fixtures

BEDROOM & LIVING FEATURES
• Key Features: Large bed with dark wood frame, matching nightstands, upholstered chair and ottoman, ceiling fan with light, sliding glass doors to patio
• Window Treatments: Heavy dark curtains on large windows

OVERALL CONDITION & VIBE
• Era/Decade Estimate: Mid-2000s construction or renovation
• Atmosphere: Spacious, cozy, well-maintained, warm and inviting",21.447713613510132,2025-11-29T18:14:47.636983
